25;162;9
25;163;6
26;164;2
26;165;3
26;166;3
26;167;1
26;168;10
26;169;8
27;170;7
27;171;7
27;172;9
27;173;8
27;143;9
28;174;7
29;175;7
29;176;9
29;177;8
29;178;10
29;179;10
29;180;10
29;181;8
30;182;7
30;183;7
30;184;4
30;185;7
30;186;9
30;187;7
30;161;10
30;188;9
31;189;10
31;190;8
31;191;5
31;192;5
31;193;7
31;194;7
31;195;7
31;135;8
31;196;8
32;127;10
32;197;8
32;198;9
32;199;7
32;200;10
32;201;10
32;202;9
32;203;9
32;204;8
32;205;6
33;0;9
33;206;8
33;207;10
33;208;9
34;209;7
34;210;3
34;211;7
34;212;5
34;213;10
34;214;8
34;133;8
34;215;10
34;137;8
34;216;10
35;217;10
35;218;7
35;219;2
35;220;7
35;221;7
35;222;8
35;223;9
35;224;7
35;225;7
35;226;9
35;227;9
35;228;8
35;229;6
35;230;5
35;231;10
35;232;8
35;233;8
35;234;10
35;235;8
35;236;7
36;237;9
36;238;7
36;219;8
36;221;9
36;174;9
36;239;7
36;240;8
36;241;8
36;242;8
36;243;9
36;125;8
37;244;8
38;245;10
39;246;10
39;247;7
39;248;9
39;31;9
39;224;7
39;249;10
39;250;7
39;251;9
39;252;7
39;253;9
39;254;6
39;131;6
39;255;5
40;256;7
40;257;9
40;258;10
40;259;9
40;174;9
40;260;9
40;177;9
40;261;9
40;178;9
40;262;9
40;263;8
40;264;9
40;265;8
40;266;9
40;267;9
40;268;8
40;24;7
40;123;8
40;269;8
41;270;3
41;271;6
41;272;7
41;186;10
41;273;5
41;274;7
42;275;8
42;276;3
43;277;10
43;278;10
43;279;10
43;280;10
44;281;7
44;282;7
44;283;8
45;284;7
45;257;10
45;285;9
45;286;7
45;287;7
45;288;7
45;289;7
45;290;7
45;291;7
46;292;9
46;223;10
46;293;10
46;70;9
46;294;10
46;31;10
46;295;10
46;296;9
46;118;10
46;297;10
46;298;10
46;299;9
46;4;10
46;300;10
46;301;9
46;302;10
46;303;9
46;304;9
46;305;10
46;306;10
46;28;7
46;307;9
46;308;10
46;309;7
46;57;10
47;310;8
47;50;8
47;311;7
47;312;8
47;313;2
47;5;10
48;314;8
48;86;6
49;223;3
49;315;7
49;316;10
50;317;4
50;318;9
51;319;10
51;320;7
51;321;10
51;322;9
51;323;7
51;324;10
51;325;9
51;326;8
51;105;8
51;327;8
51;328;8
51;329;10
51;330;10
52;331;10
52;332;5
52;333;7
52;81;10
52;4;10
52;334;10
52;100;10
52;335;6
52;336;8
52;337;10
52;338;10
52;339;10
52;340;4
52;341;9
52;342;10
52;123;10
52;59;5
53;320;9
54;343;9
54;344;9
55;345;7
55;346;8
55;347;6
55;348;6
55;349;6
55;350;10
55;351;8
56;320;5
56;352;10
56;353;8
56;354;9
56;355;10
56;356;9
56;357;9
56;279;9
56;236;8
56;358;8
57;257;10
57;223;7
57;359;7
57;4;7
57;360;9
57;361;10
57;362;9
57;216;5
58;363;4
58;164;7
58;364;6
58;365;6
58;366;3
59;367;8
59;270;7
59;368;7
59;369;8
59;370;6
59;371;7
59;372;7
59;373;9
59;374;7
59;103;7
59;375;5
59;376;7
59;377;6
59;378;7
59;379;7
59;380;7
60;381;6
61;344;9
61;382;8
61;4;9
61;383;8
62;384;10
62;385;10
63;386;7
63;387;7
63;93;8
63;388;5
63;344;8
63;389;7
63;390;6
63;391;8
63;250;7
63;392;8
63;362;8
63;143;6
64;246;10
64;393;5
64;394;5
64;395;5
64;396;10
64;103;8
64;397;7
64;95;4
64;398;10
64;399;4
64;279;8
64;400;5
64;188;10
64;401;5
64;255;10
65;369;8
65;402;5
65;403;8
65;404;8
65;105;8
66;405;7
66;32;7
66;406;6
66;407;6
66;408;8
66;409;7
66;410;7
66;8;4
67;411;7
67;412;7
67;413;10
67;414;10
67;384;5
67;415;10
68;370;5
68;416;5
68;417;10
68;332;9
68;418;7
68;419;8
68;420;9
68;241;10
68;401;1
69;322;10
69;421;10
69;422;9
69;423;8
69;424;8
69;425;9
69;348;5
69;426;10
69;427;10
69;428;8
69;429;8
70;323;10
70;430;10
70;431;2
70;432;10
70;429;10
71;433;10
72;434;8
72;435;8
72;436;10
72;437;5
72;28;2
72;438;8
73;439;10
73;440;10
73;354;10
73;441;10
73;442;10
74;443;10
74;444;10
74;445;8
74;352;10
74;139;5
74;260;9
74;261;9
74;262;9
74;180;9
74;446;10
74;447;6
74;448;8
74;266;9
74;449;6
74;450;10
74;451;10
74;452;10
74;453;10
74;454;10
74;455;10
74;456;10
75;34;7
75;351;8
75;457;1
76;364;9
77;458;7
77;459;5
77;460;10
77;461;10
77;462;9
77;463;8
77;114;5
77;241;10
77;464;9
77;465;10
78;466;9
78;467;8
78;4;10
78;468;9
78;264;8
78;266;10
78;267;9
78;469;9
79;470;8
79;471;9
79;472;9
79;473;9
79;474;9
79;300;5
79;475;8
79;476;9
79;184;4
79;477;10
79;478;10
79;479;9
79;480;10
79;481;9
79;482;10
79;287;10
79;288;8
79;483;9
79;291;10
79;484;9
79;181;8
79;449;10
79;485;5
79;486;10
79;487;8
80;368;8
80;488;10
80;489;5
80;490;10
80;491;5
80;96;9
81;237;9
81;492;9
81;493;5
81;494;5
81;495;3
81;174;5
81;496;9
81;245;7
82;320;9
82;217;7
82;257;8
82;497;7
82;213;9
82;300;7
82;498;10
82;499;9
82;47;8
82;168;8
83;500;8
84;501;9
85;502;8
85;503;9
85;223;9
85;504;7
85;193;5
85;505;8
85;239;8
85;316;8
85;199;8
85;506;7
85;507;7
85;508;10
85;509;6
85;510;7
85;511;9
85;436;7
85;512;8
85;106;6
85;513;10
85;362;8
85;401;6
85;68;7
86;335;7
86;514;6
87;264;10
87;515;8
87;487;9
88;320;6
88;257;7
88;322;5
88;516;7
88;517;7
88;494;7
88;414;8
88;36;9
88;384;9
88;496;8
88;518;7
88;519;7
88;328;7
88;329;8
88;143;7
88;520;9
88;521;8
89;522;10
90;389;7
90;523;7
90;524;5
90;413;3
90;525;9
90;272;8
90;105;7
90;526;6
90;24;9
91;527;10
91;184;7
91;528;9
91;529;8
91;530;9
91;407;8
91;531;9
91;532;9
91;533;5
92;139;5
92;534;9
92;402;7
92;353;8
92;535;8
92;316;10
92;536;10
92;537;7
92;515;9
92;538;6
92;429;10
93;539;8
93;540;9
94;541;8
94;542;5
94;543;9
95;544;10
95;545;10
95;171;9
95;546;4
95;547;9
95;283;9
96;548;5
96;223;9
96;549;8
96;258;6
96;550;7
96;452;9
96;551;10
96;552;9
97;553;10
97;554;10
97;555;10
97;556;10
97;222;10
97;557;8
97;558;7
97;559;8
97;381;10
97;560;10
97;561;10
97;562;10
97;103;10
97;563;10
97;564;9
97;106;8
98;368;10
98;148;7
98;565;5
98;566;8
98;226;9
98;348;10
98;567;9
98;568;7
98;569;7
98;570;10
98;571;7
99;572;8
99;573;5
99;574;5
99;575;7
99;576;7
99;577;7
99;578;8
99;544;3
99;579;5
99;580;5
99;203;7
99;581;8
99;582;10
99;583;6
99;187;5
99;584;5
100;241;10
101;4;10
101;71;9
101;585;10
101;586;10
101;187;10
101;587;10
102;588;9
102;589;10
102;590;9
102;591;10
103;592;8
103;593;7
104;594;8
104;595;6
104;596;5
104;187;8
105;597;10
106;598;8
107;599;8
107;600;9
107;601;7
107;602;7
107;603;8
108;604;10
108;605;6
108;606;8
108;139;7
108;492;9
108;607;8
108;608;8
108;609;8
108;549;7
108;610;7
108;611;10
108;612;10
108;450;10
108;29;10
108;613;8
108;469;7
109;614;10
109;71;8
109;420;9
109;615;10
110;616;7
110;617;10
110;618;7
110;374;7
110;28;5
110;619;7
110;620;8
111;363;5
111;621;5
111;622;7
111;623;6
111;624;6
111;243;7
112;625;10
112;626;9
112;238;10
112;246;8
112;627;9
112;628;10
112;629;9
112;630;10
112;218;10
112;219;9
112;631;10
112;616;9
112;632;5
112;222;10
112;223;10
112;633;10
112;224;5
112;207;10
112;614;9
112;634;10
112;635;9
112;636;10
112;637;10
112;638;10
112;639;10
112;524;10
112;640;9
112;641;10
112;642;10
112;643;9
112;644;9
112;645;8
112;646;10
112;317;10
112;35;10
112;647;9
112;648;10
112;508;10
112;509;7
112;649;10
112;650;8
112;496;9
112;651;10
112;652;10
112;28;8
112;233;10
112;653;10
112;342;10
112;654;8
112;123;9
112;279;10
112;655;5
112;162;7
112;570;10
112;656;10
112;657;10
112;658;9
113;659;6
113;187;7
114;660;8
114;661;8
114;662;9
114;401;1
115;663;9
115;504;4
115;664;1
116;466;8
116;665;10
116;666;8
116;667;9
116;66;7
117;668;4
117;669;5
117;670;9
118;559;8
118;72;9
118;671;6
118;672;9
118;673;8
118;280;9
119;357;7
119;674;7
119;675;8
120;466;6
120;676;7
120;462;8
120;677;8
120;678;7
121;477;10
122;298;10
123;679;10
123;680;8
123;402;4
123;681;10
123;682;8
123;683;1
124;271;5
124;684;6
124;440;7
124;572;9
124;622;7
125;466;8
125;387;10
125;459;9
125;685;9
125;223;9
125;640;10
125;468;8
125;105;9
125;280;8
126;177;10
127;271;7
127;281;10
127;686;7
127;488;9
127;191;7
127;7;8
127;687;10
127;688;10
127;689;8
127;602;8
127;690;8
128;89;10
128;691;8
128;90;9
128;477;10
128;226;6
128;27;8
128;692;3
128;693;4
128;694;3
129;695;9
130;385;9
131;696;10
132;697;7
132;698;7
132;699;7
132;691;9
133;700;5
134;534;10
134;609;10
134;701;3
135;320;8
135;702;9
135;703;8
135;137;8
135;486;10
136;585;9
136;704;6
137;705;7
137;222;4
137;223;4
137;706;5
137;707;10
137;708;6
137;709;7
137;4;10
137;710;8
137;152;5
137;711;7
137;479;5
137;526;8
137;712;1
137;713;10
137;714;9
137;715;8
138;387;7
139;72;10
139;716;10
139;717;10
140;718;6
140;257;8
140;99;10
140;610;8
140;719;10
140;134;9
140;95;6
140;720;10
140;584;10
140;721;10
140;722;5
141;219;10
141;684;9
141;723;10
141;724;10
141;725;7
141;726;8
141;609;10
141;610;10
141;727;7
141;258;9
141;728;8
141;729;10
141;730;10
141;535;10
141;731;10
141;732;10
141;441;8
141;733;10
141;586;7
141;734;10
141;499;10
141;47;10
141;735;7
141;736;9
141;737;7
141;738;8
141;739;10
141;740;9
141;741;9
141;742;10
141;743;8
141;80;5
142;281;10
142;744;7
142;745;9
143;746;6
143;230;8
143;747;9
143;651;9
143;748;6
143;749;8
144;126;9
144;134;8
144;581;7
145;750;8
145;258;9
146;751;7
146;36;9
146;752;8
146;208;8
146;408;9
146;236;8
146;753;9
146;754;8
146;755;8
147;664;5
148;756;8
148;516;9
148;757;6
148;474;10
148;758;9
148;89;6
148;90;5
148;226;6
148;759;8
148;760;9
148;761;8
148;762;9
148;763;10
148;764;10
148;765;10
148;766;9
148;767;9
148;243;10
148;589;10
149;632;8
149;768;9
150;698;10
150;769;10
150;41;10
150;133;10
150;770;10
151;616;9
151;771;8
151;772;10
151;634;10
151;773;7
151;774;8
151;775;10
151;360;10
151;776;9
151;777;10
151;778;9
152;625;6
152;367;7
152;779;7
152;502;6
152;780;7
152;781;8
152;684;5
152;389;7
152;782;5
152;783;5
152;632;5
152;26;7
152;369;8
152;784;6
152;572;5
152;785;6
152;786;6
152;640;5
152;787;7
152;788;8
152;641;8
152;359;7
152;789;7
152;790;7
152;791;7
152;792;8
152;793;3
152;794;7
152;325;5
152;795;5
152;796;5
152;582;5
152;797;6
152;309;5
152;777;5
152;342;8
152;798;6
152;279;8
152;655;8
152;767;7
152;358;3
152;60;7
152;799;8
152;800;8
152;658;7
152;801;6
152;620;6
152;533;6
153;444;10
153;466;10
153;30;7
153;802;10
153;803;9
153;804;8
153;805;9
153;806;10
153;807;8
153;808;9
153;209;7
153;523;8
153;809;8
153;703;7
153;413;4
153;575;6
153;140;10
153;258;7
153;810;8
153;811;10
153;119;7
153;354;10
153;25;10
153;190;10
153;261;10
153;262;10
153;180;9
153;667;7
153;812;7
153;813;6
153;814;10
153;815;10
153;536;10
153;598;10
153;529;9
153;468;10
153;398;10
153;491;7
153;816;10
153;817;7
153;818;3
153;819;8
153;485;10
153;603;8
153;54;7
153;342;8
153;279;8
153;1;8
153;820;10
153;821;8
153;822;9
153;551;10
153;823;10
153;521;10
154;824;5
154;459;9
154;245;9
155;281;6
155;825;3
155;826;1
155;827;5
155;828;6
155;829;7
155;239;9
155;691;6
155;830;2
155;831;8
155;832;7
155;833;6
155;834;6
155;19;4
155;835;5
156;836;10
156;423;9
156;397;10
157;260;10
157;261;10
157;262;10
157;180;10
157;266;10
157;837;8
157;401;4
158;618;9
158;838;7
158;355;7
158;839;9
158;840;7
158;550;10
158;841;7
158;842;7
158;843;10
158;50;10
158;844;8
158;749;7
158;429;9
159;845;8
159;846;6
159;509;4
159;103;8
159;847;8
159;692;7
159;848;7
160;780;10
160;30;8
160;750;6
160;97;9
160;164;8
160;804;7
160;849;7
160;850;7
160;155;6
160;257;9
160;851;6
160;782;10
160;852;6
160;853;7
160;209;8
160;421;8
160;854;8
160;855;7
160;517;5
160;856;9
160;811;10
160;857;8
160;414;10
160;858;7
160;846;6
160;859;8
160;860;8
160;406;8
160;200;10
160;201;9
160;861;10
160;862;7
160;240;8
160;863;6
160;864;7
160;512;7
160;765;7
160;745;8
160;865;8
160;866;7
160;867;8
160;868;10
160;869;6
160;770;7
160;870;8
160;658;9
161;871;8
161;246;9
161;780;8
161;458;8
161;872;10
161;556;5
161;705;7
161;873;5
161;874;6
161;875;7
161;876;8
161;119;10
161;179;9
161;180;10
161;89;10
161;691;9
161;877;9
161;226;9
161;878;7
161;879;9
161;104;8
161;880;5
161;357;8
161;241;8
161;881;9
161;24;2
161;882;7
161;883;8
161;106;9
161;884;1
161;380;9
161;885;3
161;426;10
161;125;8
161;886;10
161;887;7
161;869;8
161;144;5
161;888;5
162;889;8
162;890;6
162;109;8
162;576;7
162;891;8
162;892;7
162;95;5
162;216;9
163;625;9
163;893;8
163;894;8
163;154;2
163;320;8
163;895;8
163;367;9
163;896;8
163;780;9
163;219;4
163;684;8
163;605;7
163;440;6
163;897;4
163;257;8
163;616;8
163;806;10
163;783;9
163;632;8
163;26;8
163;369;7
163;497;9
163;784;9
163;723;9
163;209;9
163;898;5
163;212;9
163;31;8
163;751;9
163;295;5
163;899;9
163;900;7
163;315;8
163;549;5
163;901;8
163;157;7
163;635;8
163;559;5
163;902;6
163;903;9
163;904;7
163;905;9
163;640;8
163;788;9
163;906;7
163;413;7
163;907;7
163;474;4
163;623;9
163;317;4
163;908;5
163;758;8
163;119;6
163;250;7
163;846;9
163;909;7
163;910;5
163;911;8
163;912;4
163;913;7
163;545;1
163;914;7
163;915;5
163;433;7
163;142;2
163;103;8
163;916;9
163;650;8
163;917;8
163;105;6
163;436;7
163;918;6
163;919;6
163;920;8
163;23;7
163;137;9
163;921;7
163;341;6
163;922;9
163;122;7
163;54;7
163;55;7
163;776;8
163;309;9
163;106;9
163;342;7
163;123;9
163;279;9
163;923;7
163;538;5
163;143;9
163;188;8
163;924;2
163;925;9
163;62;9
163;65;9
163;823;8
163;926;9
163;927;6
163;869;9
163;770;9
163;216;9
163;928;8
164;929;7
164;535;5
164;198;7
164;930;7
164;545;7
164;931;5
164;342;9
164;279;10
164;932;9
164;933;10
165;934;10
165;935;10
165;936;10
165;937;9
165;242;10
165;938;8
165;664;9
165;939;9
166;731;8
167;237;7
167;940;7
167;667;8
167;672;6
167;941;7
167;942;5
167;943;6
167;944;7
167;884;8
167;945;8
167;107;7
168;30;8
168;802;8
168;808;8
168;723;5
168;946;5
168;947;5
168;137;8
168;948;9
169;949;5
169;257;7
169;382;4
169;356;10
169;357;10
169;950;10
169;401;6
170;0;8
170;387;8
170;684;6
170;951;2
170;952;6
170;953;10
170;575;7
170;907;9
170;954;7
170;728;9
170;955;8
170;956;8
170;957;8
170;958;6
170;96;8
170;864;3
170;959;9
170;380;8
170;20;4
170;755;8
170;682;9
170;426;10
170;886;10
170;770;10
171;960;8
171;26;9
171;216;7
172;961;5
172;221;9
172;962;8
172;706;5
172;963;10
172;904;4
172;964;7
172;965;10
172;305;10
172;966;8
172;942;10
172;200;8
172;27;9
172;967;9
172;968;8
172;103;8
172;969;8
172;970;7
172;971;8
172;972;6
172;233;8
172;653;9
172;933;1
172;255;7
173;973;8
173;321;8
173;974;3
173;975;10
173;976;8
173;956;9
173;977;3
173;351;9
174;367;10
174;780;9
174;705;9
174;382;10
174;978;8
174;979;8
174;641;10
174;4;9
174;980;9
174;846;10
174;252;10
174;981;7
174;982;9
174;983;10
174;515;8
174;984;7
174;380;8
174;615;10
175;421;10
175;985;9
175;38;10
175;986;10
175;506;10
175;507;8
175;465;3
175;987;7
176;622;2
176;18;10
176;988;8
177;989;8
177;0;8
177;780;7
177;256;9
177;990;6
177;991;8
177;605;8
177;445;8
177;992;10
177;993;8
177;497;6
177;994;9
177;723;8
177;724;7
177;209;8
177;222;8
177;995;8
177;492;8
177;771;9
177;534;8
177;978;9
177;996;6
177;997;7
177;855;6
177;359;8
177;998;8
177;999;8
177;1000;8
177;1001;9
177;1002;7
177;623;9
177;1003;8
177;1004;8
177;208;7
177;121;7
177;183;8
177;1005;7
177;1006;8
177;699;8
177;1007;8
177;1008;9
177;477;9
177;930;7
177;152;10
177;541;9
177;478;8
177;83;8
177;507;7
177;141;9
177;1009;9
177;530;7
177;1010;8
177;203;8
177;132;8
177;204;7
177;1011;8
177;215;8
177;1012;9
177;265;8
177;1013;8
177;537;8
177;1014;8
177;205;9
177;833;6
177;817;8
177;983;10
177;1015;10
177;266;10
177;920;7
177;28;7
177;137;8
177;1016;8
177;351;8
177;1017;7
177;501;8
177;1018;9
177;1019;7
177;938;10
177;884;7
177;923;9
177;426;7
177;163;8
177;143;9
177;188;8
177;66;6
177;244;9
177;255;7
177;1020;7
177;1021;8
178;1022;6
178;541;8
178;1023;8
178;1024;9
178;1025;3
179;1026;9
179;326;8
179;340;7
180;341;7
181;26;10
181;978;9
181;89;7
181;477;7
181;1027;8
181;1028;6
181;655;6
182;780;9
182;1029;10
182;503;8
182;294;7
182;35;9
182;498;5
182;508;5
182;917;9
182;704;9
182;1030;10
182;1031;9
182;243;10
182;1032;8
183;771;7
183;634;5
183;435;5
184;423;10
184;1033;8
184;1034;10
184;1035;10
184;884;10
184;722;10
184;280;10
184;1036;10
185;940;7
185;32;6
185;1037;6
185;161;3
186;30;8
186;1038;5
186;951;6
186;26;10
186;1039;9
186;808;8
186;724;10
186;209;10
186;1040;7
186;906;8
186;4;10
186;527;7
186;1041;10
186;1042;8
186;579;9
186;860;9
186;326;10
186;150;7
186;226;7
186;1043;7
186;673;7
186;105;9
186;1044;8
186;920;3
186;776;5
186;1045;6
186;426;10
187;1046;9
187;703;9
187;208;8
187;1047;8
187;143;10
187;188;9
187;1048;9
187;29;10
188;663;6
189;3;9
189;1049;9
189;1050;9
189;7;7
189;337;9
189;482;6
189;1051;10
189;1052;9
189;1053;10
190;894;9
190;1054;6
190;1046;8
190;257;10
190;322;9
190;369;9
190;1055;8
190;414;8
190;252;7
190;103;7
190;1056;8
190;542;5
190;1031;7
190;380;8
190;885;8
190;753;4
190;866;7
190;800;7
190;1057;7
190;591;7
191;0;10
191;30;10
191;219;5
191;175;10
191;952;10
191;852;7
191;1058;7
191;723;10
191;1059;10
191;209;10
191;1060;10
191;889;10
191;890;10
191;907;10
191;875;9
191;1061;10
191;364;10
191;194;2
191;955;10
191;142;8
191;1028;9
191;957;10
191;1062;10
191;1063;10
191;1064;10
191;1065;10
191;919;10
191;1066;10
191;1067;10
191;1068;10
191;137;10
191;532;10
191;886;7
191;1069;10
192;492;7
193;808;8
193;723;8
193;1059;8
193;724;8
193;209;8
193;211;8
193;85;8
193;480;6
193;137;8
194;1060;8
194;248;8
194;1070;10
194;697;9
194;698;10
194;586;5
194;1071;5
194;568;10
194;1072;10
194;378;10
194;778;7
195;871;6
195;1073;8
195;389;9
195;1074;7
195;322;9
195;1075;8
195;556;7
195;26;9
195;1058;8
195;108;8
195;1076;8
195;751;8
195;297;7
195;899;7
195;901;8
195;403;8
195;1055;7
195;1002;8
195;846;7
195;325;8
195;1077;8
195;910;7
195;177;8
195;149;9
195;1078;8
195;528;9
195;326;7
195;41;8
195;1079;8
195;1080;9
195;1081;8
195;1082;8
195;105;10
195;652;6
195;49;9
195;1083;7
195;196;8
195;1084;9
195;1085;8
195;920;9
195;233;8
195;1086;8
195;124;8
195;235;8
195;713;9
195;1087;9
195;1088;8
195;887;7
195;101;9
195;520;9
196;21;9
196;246;9
196;320;10
196;895;7
196;627;10
196;387;10
196;247;8
196;1089;10
196;993;10
196;523;10
196;248;9
196;223;10
196;900;10
196;854;8
196;727;9
196;595;10
196;1090;8
196;359;7
196;623;10
196;1091;8
196;719;8
196;1092;10
196;325;10
196;729;10
196;1093;9
196;528;9
196;976;9
196;508;10
196;965;10
196;306;10
196;408;10
196;1094;9
196;266;8
196;24;10
196;1017;5
196;693;10
196;342;10
196;123;10
196;1095;10
196;1048;9
196;822;10
196;1096;9
196;273;10
197;322;8
197;901;10
197;1097;5
197;1098;8
198;93;7
198;890;10
198;1099;10
199;146;5
199;1100;6
199;1101;7
200;237;8
200;225;8
200;1102;8
200;1103;7
200;347;9
200;302;8
200;652;8
200;378;7
200;188;9
201;625;8
201;1104;9
201;247;8
201;780;10
201;458;9
201;217;6
201;684;7
201;440;8
201;221;7
201;257;9
201;1105;8
201;145;8
201;631;7
201;1106;10
201;322;9
201;1107;9
201;523;6
201;248;9
201;296;8
201;1108;8
201;1109;8
201;1110;6
201;1090;7
201;250;6
201;1092;8
201;1111;10
201;1112;10
201;1113;7
201;1114;7
201;54;10
201;55;8
201;123;10
201;1115;9
201;380;8
201;754;8
201;1116;8
201;486;9
201;521;10
201;1117;5
202;684;6
202;260;10
202;341;9
202;1118;10
203;607;2
204;502;6
204;493;5
204;1119;8
204;1120;8
204;1121;8
205;443;9
205;1122;8
205;257;9
205;632;9
205;26;8
205;665;9
205;213;7
205;595;10
205;1123;7
205;259;10
205;719;10
205;1124;8
205;1125;8
205;1126;9
205;1127;10
205;186;8
205;339;7
205;266;8
205;267;8
205;776;8
205;1128;10
205;1129;10
205;741;9
205;591;10
205;801;8
206;701;8
206;745;5
207;1130;7
207;26;9
207;1131;8
207;259;8
207;4;9
207;408;9
207;1132;7
207;1133;8
207;866;7
207;1134;7
207;987;8
208;805;10
208;852;9
208;898;9
208;426;9
208;125;7
208;590;10
209;780;9
209;223;10
209;294;8
209;744;9
209;775;7
209;1001;8
209;83;7
209;943;10
209;1135;6
209;187;10
209;739;5
210;1136;3
210;216;8
211;277;6
211;85;7
211;810;5
211;644;5
211;4;7
211;184;5
211;1137;7
211;486;8
212;523;5
212;1138;8
212;968;9
212;480;8
212;1139;9
212;1011;7
212;48;9
212;134;8
213;1140;10
214;1141;7
214;860;10
214;326;10
214;339;8
214;457;10
215;826;7
215;697;9
215;698;9
215;1142;10
215;1143;9
215;1006;9
215;1144;9
215;1013;7
215;1145;9
215;1072;7
216;1105;7
216;962;10
216;1108;6
216;1146;10
216;1147;10
216;653;10
216;279;10
216;1148;7
216;1149;7
217;975;9
217;398;9
217;1150;10
217;1151;10
218;93;8
218;997;8
218;936;7
218;1152;7
218;50;9
219;1153;2
219;424;7
219;1154;8
219;490;8
219;478;9
220;1155;8
221;1156;10
221;699;10
221;142;10
221;1157;8
221;112;10
221;1158;7
221;1159;9
222;502;6
222;1160;7
222;593;8
222;1161;9
223;623;10
223;1162;5
223;1163;5
223;195;5
223;508;7
223;201;7
223;1164;8
223;1165;7
223;96;7
223;1166;5
223;1167;5
223;1168;5
223;1169;5
224;1170;10
224;1171;10
225;1059;7
225;724;7
225;211;9
225;1091;8
226;1172;8
226;731;5
226;261;7
226;1173;7
226;1174;6
226;1175;6
226;733;7
226;624;7
226;1176;10
226;1177;10
226;1178;10
227;802;10
228;705;8
228;1179;10
228;306;10
228;27;10
228;196;10
228;436;10
228;241;10
228;1180;8
229;1181;8
229;630;3
229;445;4
229;434;6
229;771;10
229;1182;5
229;488;7
229;475;5
229;178;10
229;1183;8
229;41;7
229;172;9
229;465;6
229;106;6
229;123;10
229;1184;8
229;1021;8
230;178;10
230;179;10
230;180;7
230;264;6
230;1185;9
230;241;10
230;939;9
230;1186;10
231;1187;8
231;3;7
231;1188;10
231;596;10
231;568;10
231;1017;10
231;1018;10
231;1189;9
231;255;10
232;358;5
233;810;10
233;119;10
233;1190;10
233;187;10
233;1116;10
233;426;10
233;274;10
234;344;10
234;389;9
234;322;10
234;223;7
234;105;10
234;1191;8
234;950;9
235;824;6
235;158;7
235;1191;5
236;270;9
236;277;9
236;1089;5
236;221;6
236;1106;8
236;26;9
236;853;6
236;248;8
236;31;7
236;1192;7
236;493;9
236;638;5
236;1193;7
236;1194;6
236;1195;7
236;1196;6
236;643;5
236;644;6
236;1092;7
236;508;9
236;339;8
236;308;5
236;654;6
236;655;7
236;923;9
236;1197;9
236;380;9
236;1198;8
236;1161;9
236;80;6
236;1199;7
236;658;8
236;533;7
237;1200;8
237;1037;7
238;1201;10
238;460;8
238;190;8
238;1202;7
238;1203;7
238;1204;8
238;1205;8
238;1206;9
238;1207;7
239;1208;9
239;893;8
239;246;9
239;1209;7
239;320;9
239;270;8
239;458;9
239;164;9
239;991;9
239;951;7
239;782;8
239;118;3
239;1210;7
239;1211;8
239;1212;10
239;1194;9
239;372;6
239;954;7
239;646;7
239;300;7
239;1213;6
239;408;9
239;1214;5
239;105;7
239;49;9
239;881;8
239;1215;7
239;655;9
239;932;3
239;58;4
239;426;7
239;1216;8
239;927;7
239;255;6
239;888;6
240;625;8
240;26;9
240;223;8
240;411;8
240;610;9
240;936;9
240;907;10
240;414;9
240;4;10
240;177;10
240;178;10
